,puuid,matchId
322,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612169427
323,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612103728
324,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612029799
325,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6611970198
326,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6611224096
327,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6610982400
328,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6610881899
329,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6610567753
330,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6610420026
331,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6610102919
332,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6609970354
333,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6609897331
334,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6609780253
335,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6609672826
336,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6608580787
337,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6608502586
338,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6608342940
339,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6608266652
340,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6608196845
341,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6607870439
342,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6607736830
343,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6607682374
344,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6607597848
345,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6607274154
346,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6606137375
347,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6606044664
348,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605897941
349,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605781484
350,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605656432
351,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605393757
352,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605260721
353,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605162907
354,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605096142
355,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6605027557
356,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6604953547
357,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6604066609
358,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6604050616
359,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6604021266
360,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603977989
361,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603944255
362,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603909294
363,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603865868
364,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603787590
365,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603683818
366,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603616344
367,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603349343
368,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603220229
369,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603160572
370,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6603069876
371,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602340530
372,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602305922
373,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602296290
374,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602268351
375,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602234448
376,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602186834
377,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602142485
378,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6602097069
379,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601973275
380,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601873362
381,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601784509
382,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601731401
383,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601645581
384,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601588265
385,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601526386
386,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601468326
387,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601400285
388,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601355095
389,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601302844
390,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6601194759
391,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6598308129
392,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6598257858
393,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6598197486
394,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6597528473
395,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6597507922
396,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6597492467
397,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6597479193
398,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6597432760
399,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6597320978
400,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6619052015
401,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6618991212
402,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6618931959
403,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6618376971
404,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6618250887
405,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6618179146
406,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6618070207
407,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617951408
408,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617854908
409,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617769939
410,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617669740
411,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617596929
412,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617566410
413,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617485876
414,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617382262
415,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617323290
416,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617271788
417,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617226644
418,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617175210
419,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6617136730
420,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6616519902
421,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6616385138
422,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6616216793
423,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615846896
424,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615799627
425,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615748760
426,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615691644
427,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615624101
428,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615562055
429,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615510028
430,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615450089
431,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615381639
432,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6615340398
433,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614671107
434,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614553699
435,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614430977
436,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614332615
437,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614264959
438,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614199672
439,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6614118185
440,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613992475
441,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613941315
442,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613894621
443,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613838569
444,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613751923
445,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613725152
446,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613677291
447,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613620459
448,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613576094
449,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613522104
450,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613475552
451,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6613427792
452,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612936765
453,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612847981
454,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612788497
455,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612656608
456,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612541367
457,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612469121
458,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612160382
459,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612065762
460,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6612004169
461,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611945101
462,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611879585
463,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611847178
464,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611806012
465,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611740002
466,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611668610
467,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611628188
468,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6611591241
469,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610914486
470,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610843267
471,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610770113
472,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610660783
473,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610572340
474,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610428406
475,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610286709
476,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610156318
477,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6610043844
478,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6609969705
479,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6609913903
480,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6609789871
481,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6609687807
482,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6609611776
483,dmr5LcTZCu8m1A1zIcTKa67ot9fpB9M_qEZfLEIxr-Bo2URSLqMZtUt1bGIOjNAkExJaXMB7FkeByg,KR_6609523158
